subject	roi	cls	cv_r2_median	cv_r2_mean
16	V3AB	sus-minus-zero_dyn-zero-zero	0.026989184319972992	0.04892459884285927
16	V3	sus-minus-zero_dyn-zero-zero	0.09955747425556183	0.12794026732444763
16	VO	sus-minus-zero_dyn-zero-zero	0.004311259835958481	0.006351894233375788
16	hV4	sus-minus-zero_dyn-zero-zero	0.021372247487306595	0.03964987024664879
17	LO	sus-minus-zero_dyn-zero-zero	0.18008136749267578	0.2159755527973175
17	TO	sus-minus-zero_dyn-zero-zero	0.02745303139090538	0.05436103790998459
17	V1	sus-minus-zero_dyn-zero-zero	0.2658500075340271	0.2919718027114868
17	V2	sus-minus-zero_dyn-zero-zero	0.24988260865211487	0.27428510785102844
17	V3AB	sus-minus-zero_dyn-zero-zero	0.0468670092523098	0.06699999421834946
17	V3	sus-minus-zero_dyn-zero-zero	0.22330769896507263	0.24998795986175537
17	VO	sus-minus-zero_dyn-zero-zero	0.009687271900475025	0.020941682159900665
17	hV4	sus-minus-zero_dyn-zero-zero	0.05438224971294403	0.08722414821386337
18	LO	sus-minus-zero_dyn-zero-zero	0.029406215995550156	0.06305301934480667
18	TO	sus-minus-zero_dyn-zero-zero	0.019382670521736145	0.03995469585061073
18	V1	sus-minus-zero_dyn-zero-zero	0.1507311463356018	0.18691550195217133
18	V2	sus-minus-zero_dyn-zero-zero	0.1352754831314087	0.17168298363685608
18	V3AB	sus-minus-zero_dyn-zero-zero	0.048805590718984604	0.07862687110900879
18	V3	sus-minus-zero_dyn-zero-zero	0.11180061101913452	0.15542736649513245
18	VO	sus-minus-zero_dyn-zero-zero	0.012341288849711418	0.020465752109885216
18	hV4	sus-minus-zero_dyn-zero-zero	0.017384260892868042	0.029660511761903763
19	LO	sus-minus-zero_dyn-zero-zero	0.029126111418008804	0.06358607113361359
19	TO	sus-minus-zero_dyn-zero-zero	0.012494130991399288	0.025706356391310692
19	V1	sus-minus-zero_dyn-zero-zero	0.05673176795244217	0.13006611168384552
19	V2	sus-minus-zero_dyn-zero-zero	0.14388027787208557	0.18179653584957123
19	V3AB	sus-minus-zero_dyn-zero-zero	0.009355287998914719	0.01734255626797676
19	V3	sus-minus-zero_dyn-zero-zero	0.0850018709897995	0.1282425969839096
19	VO	sus-minus-zero_dyn-zero-zero	0.012684705667197704	0.01828361488878727
19	hV4	sus-minus-zero_dyn-zero-zero	0.025371037423610687	0.05568823963403702
20	LO	sus-minus-zero_dyn-zero-zero	0.028946449980139732	0.05438781902194023
20	TO	sus-minus-zero_dyn-zero-zero	0.0011036740615963936	0.0067089577205479145
20	V1	sus-minus-zero_dyn-zero-zero	0.1210770457983017	0.1451476812362671
20	V2	sus-minus-zero_dyn-zero-zero	0.07605640590190887	0.10670448839664459
20	V3AB	sus-minus-zero_dyn-zero-zero	0.005963760893791914	0.010499434545636177
20	V3	sus-minus-zero_dyn-zero-zero	0.08179637789726257	0.10821817070245743
20	VO	sus-minus-zero_dyn-zero-zero	0.0035032439045608044	0.009882116690278053
20	hV4	sus-minus-zero_dyn-zero-zero	0.011547563597559929	0.024416828528046608
21	LO	sus-minus-zero_dyn-zero-zero	0.12612932920455933	0.1640433967113495
21	TO	sus-minus-zero_dyn-zero-zero	0.030654773116111755	0.047050584107637405
21	V1	sus-minus-zero_dyn-zero-zero	0.22182373702526093	0.24154426157474518
21	V2	sus-minus-zero_dyn-zero-zero	0.23566986620426178	0.24778993427753448
21	V3AB	sus-minus-zero_dyn-zero-zero	0.04204697906970978	0.05993558466434479
21	V3	sus-minus-zero_dyn-zero-zero	0.23738205432891846	0.24591736495494843
21	VO	sus-minus-zero_dyn-zero-zero	0.013862071558833122	0.029171036556363106
21	hV4	sus-minus-zero_dyn-zero-zero	0.05430962145328522	0.08367814868688583
22	LO	sus-minus-zero_dyn-zero-zero	0.009844766929745674	0.028204740956425667
22	TO	sus-minus-zero_dyn-zero-zero	0.0017023792024701834	0.011089053004980087
22	V1	sus-minus-zero_dyn-zero-zero	0.0029602921567857265	0.0345127135515213
22	V2	sus-minus-zero_dyn-zero-zero	0.009625013917684555	0.0542098693549633
22	V3AB	sus-minus-zero_dyn-zero-zero	0.0021303556859493256	0.007943816483020782
22	V3	sus-minus-zero_dyn-zero-zero	0.016689728945493698	0.047610729932785034
22	VO	sus-minus-zero_dyn-zero-zero	0.0018667783588171005	0.016512030735611916
22	hV4	sus-minus-zero_dyn-zero-zero	0.028078721836209297	0.06903943419456482
23	LO	sus-minus-zero_dyn-zero-zero	0.09966940432786942	0.12464708089828491
23	TO	sus-minus-zero_dyn-zero-zero	0.02677805908024311	0.048557404428720474
23	V1	sus-minus-zero_dyn-zero-zero	0.16830909252166748	0.2194279134273529
23	V2	sus-minus-zero_dyn-zero-zero	0.274416446685791	0.2815588116645813
23	V3AB	sus-minus-zero_dyn-zero-zero	0.04859292879700661	0.06784001737833023
23	V3	sus-minus-zero_dyn-zero-zero	0.22320634126663208	0.24180154502391815
23	VO	sus-minus-zero_dyn-zero-zero	0.009628084488213062	0.0179294403642416
23	hV4	sus-minus-zero_dyn-zero-zero	0.05304232984781265	0.0922350063920021
24	LO	sus-minus-zero_dyn-zero-zero	0.13242632150650024	0.17937147617340088
24	TO	sus-minus-zero_dyn-zero-zero	0.03966064006090164	0.06272416561841965
24	V1	sus-minus-zero_dyn-zero-zero	0.21833553910255432	0.2584405541419983
24	V2	sus-minus-zero_dyn-zero-zero	0.15940485894680023	0.20697623491287231
24	V3AB	sus-minus-zero_dyn-zero-zero	0.04679016023874283	0.07442323863506317
24	V3	sus-minus-zero_dyn-zero-zero	0.135109543800354	0.18220077455043793
24	VO	sus-minus-zero_dyn-zero-zero	0.02705872803926468	0.04032508283853531
24	hV4	sus-minus-zero_dyn-zero-zero	0.04738251119852066	0.07464274764060974
25	LO	sus-minus-zero_dyn-zero-zero	0.003048151731491089	0.013726353645324707
25	TO	sus-minus-zero_dyn-zero-zero	0.008929949253797531	0.023648405447602272
25	V1	sus-minus-zero_dyn-zero-zero	0.0004578977241180837	0.03625085949897766
25	V2	sus-minus-zero_dyn-zero-zero	0.0013591442257165909	0.018369998782873154
25	V3AB	sus-minus-zero_dyn-zero-zero	0.003152555786073208	0.01158053893595934
25	V3	sus-minus-zero_dyn-zero-zero	0.0043242620304226875	0.02865215390920639
25	VO	sus-minus-zero_dyn-zero-zero	0.0014862949028611183	0.003238969948142767
25	hV4	sus-minus-zero_dyn-zero-zero	0.006629199255257845	0.027013851329684258
26	LO	sus-minus-zero_dyn-zero-zero	0.022321777418255806	0.055357225239276886
26	TO	sus-minus-zero_dyn-zero-zero	0.018089793622493744	0.03802643343806267
26	V1	sus-minus-zero_dyn-zero-zero	0.1931229829788208	0.21161261200904846
26	V2	sus-minus-zero_dyn-zero-zero	0.14017263054847717	0.16790246963500977
26	V3AB	sus-minus-zero_dyn-zero-zero	0.008920719847083092	0.017955198884010315
26	V3	sus-minus-zero_dyn-zero-zero	0.0879656970500946	0.11735422164201736
26	VO	sus-minus-zero_dyn-zero-zero	0.0006082989275455475	-0.0013599511003121734
26	hV4	sus-minus-zero_dyn-zero-zero	0.019251346588134766	0.047353971749544144
27	LO	sus-minus-zero_dyn-zero-zero	0.022657370194792747	0.049467045813798904
27	TO	sus-minus-zero_dyn-zero-zero	0.013353900983929634	0.03517826274037361
27	V1	sus-minus-zero_dyn-zero-zero	0.2674683928489685	0.2714996933937073
27	V2	sus-minus-zero_dyn-zero-zero	0.19743934273719788	0.19921760261058807
27	V3AB	sus-minus-zero_dyn-zero-zero	0.017462197691202164	0.036985017359256744
27	V3	sus-minus-zero_dyn-zero-zero	0.12836439907550812	0.15242548286914825
27	VO	sus-minus-zero_dyn-zero-zero	0.00490962341427803	0.00752631900832057
27	hV4	sus-minus-zero_dyn-zero-zero	0.018756065517663956	0.03392927348613739
28	LO	sus-minus-zero_dyn-zero-zero	0.00897100567817688	0.018395666033029556
28	TO	sus-minus-zero_dyn-zero-zero	0.012063227593898773	0.038895320147275925
28	V1	sus-minus-zero_dyn-zero-zero	0.030573558062314987	0.08616246283054352
28	V2	sus-minus-zero_dyn-zero-zero	0.07108834385871887	0.10583736002445221
28	V3AB	sus-minus-zero_dyn-zero-zero	0.011338320560753345	0.02565624937415123
28	V3	sus-minus-zero_dyn-zero-zero	0.012506004422903061	0.03426916152238846
28	VO	sus-minus-zero_dyn-zero-zero	0.006632374599575996	0.018281178548932076
28	hV4	sus-minus-zero_dyn-zero-zero	0.010512122884392738	0.020428771153092384
29	LO	sus-minus-zero_dyn-zero-zero	0.05298876389861107	0.09536571800708771
29	TO	sus-minus-zero_dyn-zero-zero	0.023176781833171844	0.042955223470926285
29	V1	sus-minus-zero_dyn-zero-zero	0.08012905716896057	0.1450473964214325
29	V2	sus-minus-zero_dyn-zero-zero	0.14120861887931824	0.17699991166591644
29	V3AB	sus-minus-zero_dyn-zero-zero	0.01195695623755455	0.019269898533821106
29	V3	sus-minus-zero_dyn-zero-zero	0.13031989336013794	0.17046676576137543
29	VO	sus-minus-zero_dyn-zero-zero	0.007038759998977184	0.014774397015571594
29	hV4	sus-minus-zero_dyn-zero-zero	0.020395245403051376	0.039885882288217545
30	LO	sus-minus-zero_dyn-zero-zero	0.1284646987915039	0.15841683745384216
30	TO	sus-minus-zero_dyn-zero-zero	0.022681795060634613	0.03973594680428505
30	V1	sus-minus-zero_dyn-zero-zero	0.22584566473960876	0.2528540790081024
30	V2	sus-minus-zero_dyn-zero-zero	0.20382560789585114	0.23428146541118622
30	V3AB	sus-minus-zero_dyn-zero-zero	0.02452871948480606	0.040308840572834015
30	V3	sus-minus-zero_dyn-zero-zero	0.15206149220466614	0.2045072317123413
30	VO	sus-minus-zero_dyn-zero-zero	0.015291575342416763	0.022448129951953888
30	hV4	sus-minus-zero_dyn-zero-zero	0.044975802302360535	0.06799978762865067
1	LO	sus-plus-plus_dyn-minus-minus	0.1275259405374527	0.16021856665611267
1	V1	sus-plus-plus_dyn-minus-minus	0.38675206899642944	0.3781485855579376
1	V2	sus-plus-plus_dyn-minus-minus	0.30394405126571655	0.30805346369743347
1	V3AB	sus-plus-plus_dyn-minus-minus	0.06884200125932693	0.08753852546215057
1	V3	sus-plus-plus_dyn-minus-minus	0.27501025795936584	0.28986823558807373
1	hV4	sus-plus-plus_dyn-minus-minus	0.04050356149673462	0.06403324753046036
2	LO	sus-plus-plus_dyn-minus-minus	0.0949602723121643	0.139858216047287
2	TO	sus-plus-plus_dyn-minus-minus	0.013163317926228046	0.02849750593304634
2	VO	sus-plus-plus_dyn-minus-minus	0.006730921100825071	0.013321238569915295
3	V1	sus-plus-plus_dyn-minus-minus	0.2638401985168457	0.2870824337005615
3	V2	sus-plus-plus_dyn-minus-minus	0.18274357914924622	0.22411495447158813
4	LO	sus-plus-plus_dyn-minus-minus	0.0432574562728405	0.0968829020857811
4	TO	sus-plus-plus_dyn-minus-minus	0.005155985243618488	0.01964954100549221
4	V2	sus-plus-plus_dyn-minus-minus	0.2845867872238159	0.28750768303871155
4	V3AB	sus-plus-plus_dyn-minus-minus	0.023532677441835403	0.03987530991435051
4	V3	sus-plus-plus_dyn-minus-minus	0.19434937834739685	0.21225136518478394
4	VO	sus-plus-plus_dyn-minus-minus	0.005269673187285662	0.01311034057289362
4	hV4	sus-plus-plus_dyn-minus-minus	0.03741389513015747	0.06779395043849945
5	VO	sus-plus-plus_dyn-minus-minus	0.016147226095199585	0.030077023431658745
6	LO	sus-plus-plus_dyn-minus-minus	0.030124571174383163	0.07499045133590698
6	TO	sus-plus-plus_dyn-minus-minus	0.008590718731284142	0.02294529788196087
6	V1	sus-plus-plus_dyn-minus-minus	0.16869211196899414	0.21201372146606445
6	V2	sus-plus-plus_dyn-minus-minus	0.12457317113876343	0.172382190823555
6	V3AB	sus-plus-plus_dyn-minus-minus	0.005369681864976883	0.00955476425588131
6	V3	sus-plus-plus_dyn-minus-minus	0.1145641952753067	0.14703649282455444
6	VO	sus-plus-plus_dyn-minus-minus	0.007016266230493784	0.01197885349392891
6	hV4	sus-plus-plus_dyn-minus-minus	0.01345770712941885	0.028978543356060982
7	VO	sus-plus-plus_dyn-minus-minus	0.013007594272494316	0.021907923743128777
8	LO	sus-plus-plus_dyn-minus-minus	0.020946471020579338	0.054418519139289856
8	V1	sus-plus-plus_dyn-minus-minus	0.2611370086669922	0.2799896001815796
8	V2	sus-plus-plus_dyn-minus-minus	0.1889188587665558	0.20803296566009521
8	V3AB	sus-plus-plus_dyn-minus-minus	0.014482341706752777	0.02374582178890705
8	V3	sus-plus-plus_dyn-minus-minus	0.15959638357162476	0.19981974363327026
8	hV4	sus-plus-plus_dyn-minus-minus	0.014777397736907005	0.024312488734722137
9	LO	sus-plus-plus_dyn-minus-minus	0.31766587495803833	0.3203914761543274
9	TO	sus-plus-plus_dyn-minus-minus	0.037867967039346695	0.06938541680574417
9	VO	sus-plus-plus_dyn-minus-minus	0.030795803293585777	0.04931655153632164
10	V1	sus-plus-plus_dyn-minus-minus	0.30092599987983704	0.3134983479976654
10	V2	sus-plus-plus_dyn-minus-minus	0.2479533553123474	0.2575314939022064
10	V3	sus-plus-plus_dyn-minus-minus	0.18298479914665222	0.20945855975151062
11	LO	sus-plus-plus_dyn-minus-minus	0.09359963238239288	0.14889352023601532
11	TO	sus-plus-plus_dyn-minus-minus	0.014534011483192444	0.033708393573760986
11	V3AB	sus-plus-plus_dyn-minus-minus	0.019007785245776176	0.04205221310257912
11	VO	sus-plus-plus_dyn-minus-minus	0.008508596569299698	0.014964637346565723
11	hV4	sus-plus-plus_dyn-minus-minus	0.025224026292562485	0.06406790018081665
13	LO	sus-plus-plus_dyn-minus-minus	0.060030680149793625	0.12292532622814178
13	TO	sus-plus-plus_dyn-minus-minus	0.041426390409469604	0.07278842478990555
13	V1	sus-plus-plus_dyn-minus-minus	0.27495238184928894	0.2899320721626282
13	V2	sus-plus-plus_dyn-minus-minus	0.1924475133419037	0.2363279163837433
13	V3AB	sus-plus-plus_dyn-minus-minus	0.09761549532413483	0.12440184503793716
13	V3	sus-plus-plus_dyn-minus-minus	0.1891365945339203	0.23672211170196533
13	VO	sus-plus-plus_dyn-minus-minus	0.009886523708701134	0.01938779465854168
13	hV4	sus-plus-plus_dyn-minus-minus	0.03596711903810501	0.06761674582958221
14	V1	sus-plus-plus_dyn-minus-minus	0.25653889775276184	0.26894983649253845
14	V2	sus-plus-plus_dyn-minus-minus	0.2753698229789734	0.28194501996040344
15	LO	sus-plus-plus_dyn-minus-minus	0.1216450035572052	0.17287346720695496
15	TO	sus-plus-plus_dyn-minus-minus	0.026695605367422104	0.05837198346853256
15	V3AB	sus-plus-plus_dyn-minus-minus	0.024652764201164246	0.0446811243891716
15	V3	sus-plus-plus_dyn-minus-minus	0.20861154794692993	0.2280312478542328
15	hV4	sus-plus-plus_dyn-minus-minus	0.02527356520295143	0.05941776558756828
16	VO	sus-plus-plus_dyn-minus-minus	0.003998009487986565	0.005389662459492683
17	LO	sus-plus-plus_dyn-minus-minus	0.17917528748512268	0.21585731208324432
17	TO	sus-plus-plus_dyn-minus-minus	0.02728772535920143	0.05473695322871208
17	V1	sus-plus-plus_dyn-minus-minus	0.26833322644233704	0.2913060188293457
17	V2	sus-plus-plus_dyn-minus-minus	0.24904793500900269	0.27360785007476807
17	V3AB	sus-plus-plus_dyn-minus-minus	0.046180643141269684	0.06559617817401886
17	V3	sus-plus-plus_dyn-minus-minus	0.22328948974609375	0.24908122420310974
17	VO	sus-plus-plus_dyn-minus-minus	0.012850914150476456	0.02506224811077118
17	hV4	sus-plus-plus_dyn-minus-minus	0.05374755710363388	0.08671607822179794
19	V1	sus-plus-plus_dyn-minus-minus	0.05590572953224182	0.12919580936431885
19	V2	sus-plus-plus_dyn-minus-minus	0.1432456523180008	0.18101193010807037
19	V3AB	sus-plus-plus_dyn-minus-minus	0.009795614518225193	0.01745884120464325
19	V3	sus-plus-plus_dyn-minus-minus	0.08472848683595657	0.12772014737129211
19	hV4	sus-plus-plus_dyn-minus-minus	0.025830397382378578	0.055637434124946594
20	LO	sus-plus-plus_dyn-minus-minus	0.029181450605392456	0.05440697446465492
20	TO	sus-plus-plus_dyn-minus-minus	0.00040379492565989494	0.005751688499003649
20	VO	sus-plus-plus_dyn-minus-minus	0.0016406815266236663	0.005920723080635071
21	V1	sus-plus-plus_dyn-minus-minus	0.22012990713119507	0.2408004105091095
22	V2	sus-plus-plus_dyn-minus-minus	0.00925905816257	0.05390812084078789
22	V3AB	sus-plus-plus_dyn-minus-minus	0.0012123249471187592	0.007051993627101183
22	V3	sus-plus-plus_dyn-minus-minus	0.016833579167723656	0.0478026308119297
22	hV4	sus-plus-plus_dyn-minus-minus	0.02785412222146988	0.06879577040672302
23	LO	sus-plus-plus_dyn-minus-minus	0.0970248207449913	0.12350333482027054
23	TO	sus-plus-plus_dyn-minus-minus	0.02636069431900978	0.04831867292523384
23	VO	sus-plus-plus_dyn-minus-minus	0.009275184944272041	0.01785336621105671
24	LO	sus-plus-plus_dyn-minus-minus	0.13283726572990417	0.1790071725845337
24	V1	sus-plus-plus_dyn-minus-minus	0.19484871625900269	0.2367865890264511
24	V2	sus-plus-plus_dyn-minus-minus	0.15887054800987244	0.20647688210010529
24	V3AB	sus-plus-plus_dyn-minus-minus	0.046095110476017	0.07438186556100845
24	V3	sus-plus-plus_dyn-minus-minus	0.135099858045578	0.18188583850860596
24	hV4	sus-plus-plus_dyn-minus-minus	0.04609566554427147	0.07418433576822281
25	TO	sus-plus-plus_dyn-minus-minus	0.008923039771616459	0.023570796474814415
25	VO	sus-plus-plus_dyn-minus-minus	0.0006705028936266899	0.002718782750889659
26	LO	sus-plus-plus_dyn-minus-minus	0.022348005324602127	0.055189650505781174
26	TO	sus-plus-plus_dyn-minus-minus	0.019607027992606163	0.038616929203271866
26	V1	sus-plus-plus_dyn-minus-minus	0.19046556949615479	0.21008364856243134
26	V2	sus-plus-plus_dyn-minus-minus	0.1387602686882019	0.16735658049583435
26	V3AB	sus-plus-plus_dyn-minus-minus	0.00815906934440136	0.01725662127137184
26	V3	sus-plus-plus_dyn-minus-minus	0.08777326345443726	0.11709227412939072
26	hV4	sus-plus-plus_dyn-minus-minus	0.018657786771655083	0.046900153160095215
27	VO	sus-plus-plus_dyn-minus-minus	0.0043283142149448395	0.006645021494477987
28	V1	sus-plus-plus_dyn-minus-minus	0.03174298629164696	0.08595972508192062
28	V2	sus-plus-plus_dyn-minus-minus	0.07141638547182083	0.1057262271642685
28	V3AB	sus-plus-plus_dyn-minus-minus	0.011105190962553024	0.024682506918907166
28	V3	sus-plus-plus_dyn-minus-minus	0.01229715533554554	0.03420502319931984
28	hV4	sus-plus-plus_dyn-minus-minus	0.010297866538167	0.020584173500537872
29	LO	sus-plus-plus_dyn-minus-minus	0.051467157900333405	0.09387753158807755
29	TO	sus-plus-plus_dyn-minus-minus	0.02335338108241558	0.0423535592854023
29	VO	sus-plus-plus_dyn-minus-minus	0.007009321823716164	0.014540559612214565
30	V1	sus-plus-plus_dyn-minus-minus	0.22628071904182434	0.25268182158470154
30	V2	sus-plus-plus_dyn-minus-minus	0.20415322482585907	0.23417863249778748
30	V3AB	sus-plus-plus_dyn-minus-minus	0.024243228137493134	0.040071915835142136
30	V3	sus-plus-plus_dyn-minus-minus	0.15186753869056702	0.20307855308055878
1	LO	sus-plus-plus_dyn-minus-zero	0.12723760306835175	0.16009512543678284
1	TO	sus-plus-plus_dyn-minus-zero	0.03887485712766647	0.058234985917806625
1	V1	sus-plus-plus_dyn-minus-zero	0.38545095920562744	0.37772655487060547
1	V2	sus-plus-plus_dyn-minus-zero	0.3043229579925537	0.308460533618927
1	V3AB	sus-plus-plus_dyn-minus-zero	0.0686052143573761	0.0874205231666565
1	V3	sus-plus-plus_dyn-minus-zero	0.27618032693862915	0.29153937101364136
2	LO	sus-plus-plus_dyn-minus-zero	0.09525862336158752	0.13976702094078064
3	LO	sus-plus-plus_dyn-minus-zero	0.15407666563987732	0.19667750597000122
3	TO	sus-plus-plus_dyn-minus-zero	0.04173864424228668	0.0657215490937233
3	V3AB	sus-plus-plus_dyn-minus-zero	0.05737519636750221	0.09299127012491226
3	VO	sus-plus-plus_dyn-minus-zero	0.019091907888650894	0.03888139873743057
3	hV4	sus-plus-plus_dyn-minus-zero	0.03744836896657944	0.06738793849945068
4	LO	sus-plus-plus_dyn-minus-zero	0.04166769981384277	0.09606224298477173
4	V1	sus-plus-plus_dyn-minus-zero	0.32663047313690186	0.323081374168396
4	V2	sus-plus-plus_dyn-minus-zero	0.2848849594593048	0.28743332624435425
4	V3AB	sus-plus-plus_dyn-minus-zero	0.023604147136211395	0.03996779024600983
4	V3	sus-plus-plus_dyn-minus-zero	0.1948564648628235	0.21236251294612885
4	hV4	sus-plus-plus_dyn-minus-zero	0.03755389526486397	0.06781936436891556
5	LO	sus-plus-plus_dyn-minus-zero	0.11498694866895676	0.16277267038822174
5	TO	sus-plus-plus_dyn-minus-zero	0.02078104391694069	0.03960346058011055
5	V3AB	sus-plus-plus_dyn-minus-zero	0.04462375119328499	0.06013990193605423
5	VO	sus-plus-plus_dyn-minus-zero	0.016174839809536934	0.030070835724473
5	hV4	sus-plus-plus_dyn-minus-zero	0.0605098232626915	0.09206300228834152
6	LO	sus-plus-plus_dyn-minus-zero	0.029699373990297318	0.07506969571113586
6	TO	sus-plus-plus_dyn-minus-zero	0.009015679359436035	0.023070618510246277
6	VO	sus-plus-plus_dyn-minus-zero	0.00705855805426836	0.01204099040478468
7	LO	sus-plus-plus_dyn-minus-zero	0.09267804771661758	0.13046103715896606
7	TO	sus-plus-plus_dyn-minus-zero	0.013454986736178398	0.03641759604215622
7	VO	sus-plus-plus_dyn-minus-zero	0.01301945187151432	0.021914953365921974
8	TO	sus-plus-plus_dyn-minus-zero	0.005391005426645279	0.012652703560888767
8	VO	sus-plus-plus_dyn-minus-zero	0.005510536953806877	0.010161136277019978
9	LO	sus-plus-plus_dyn-minus-zero	0.3184294104576111	0.3212035298347473
9	TO	sus-plus-plus_dyn-minus-zero	0.0383201465010643	0.06970973312854767
9	V1	sus-plus-plus_dyn-minus-zero	0.32432201504707336	0.31776800751686096
9	V2	sus-plus-plus_dyn-minus-zero	0.32977384328842163	0.3321601450443268
9	V3AB	sus-plus-plus_dyn-minus-zero	0.09266837686300278	0.11876422166824341
9	V3	sus-plus-plus_dyn-minus-zero	0.2812250256538391	0.30176112055778503
9	VO	sus-plus-plus_dyn-minus-zero	0.03048568218946457	0.04922930896282196
9	hV4	sus-plus-plus_dyn-minus-zero	0.14209133386611938	0.15951065719127655
10	V1	sus-plus-plus_dyn-minus-zero	0.3002438545227051	0.3134346306324005
10	V2	sus-plus-plus_dyn-minus-zero	0.24798926711082458	0.25755438208580017
11	LO	sus-plus-plus_dyn-minus-zero	0.093489870429039	0.14921483397483826
11	V1	sus-plus-plus_dyn-minus-zero	0.2222685068845749	0.23314209282398224
11	V2	sus-plus-plus_dyn-minus-zero	0.12267288565635681	0.17002782225608826
11	V3AB	sus-plus-plus_dyn-minus-zero	0.017208144068717957	0.041213259100914
11	V3	sus-plus-plus_dyn-minus-zero	0.14154237508773804	0.17939132452011108
11	hV4	sus-plus-plus_dyn-minus-zero	0.02507036365568638	0.06400705873966217
12	LO	sus-plus-plus_dyn-minus-zero	0.190264493227005	0.23818835616111755
12	TO	sus-plus-plus_dyn-minus-zero	0.09510280191898346	0.11104094237089157
12	VO	sus-plus-plus_dyn-minus-zero	0.025218626484274864	0.03681506961584091
12	hV4	sus-plus-plus_dyn-minus-zero	0.08277718722820282	0.12493183463811874
13	LO	sus-plus-plus_dyn-minus-zero	0.05994576960802078	0.12295128405094147
13	TO	sus-plus-plus_dyn-minus-zero	0.04160164296627045	0.07274661958217621
13	V1	sus-plus-plus_dyn-minus-zero	0.2765367031097412	0.29074904322624207
13	V2	sus-plus-plus_dyn-minus-zero	0.19293808937072754	0.23663869500160217
13	V3AB	sus-plus-plus_dyn-minus-zero	0.09791907668113708	0.12431515753269196
13	V3	sus-plus-plus_dyn-minus-zero	0.18924430012702942	0.23703482747077942
13	VO	sus-plus-plus_dyn-minus-zero	0.009991724044084549	0.019390884786844254
13	hV4	sus-plus-plus_dyn-minus-zero	0.03638036176562309	0.06763803213834763
14	TO	sus-plus-plus_dyn-minus-zero	0.011857114732265472	0.020937655121088028
14	VO	sus-plus-plus_dyn-minus-zero	0.002425125800073147	0.0023042422253638506
15	LO	sus-plus-plus_dyn-minus-zero	0.12292803823947906	0.1728561669588089
15	V1	sus-plus-plus_dyn-minus-zero	0.23733210563659668	0.2618902027606964
15	V2	sus-plus-plus_dyn-minus-zero	0.2246973216533661	0.2590000033378601
15	V3AB	sus-plus-plus_dyn-minus-zero	0.02458709105849266	0.04456484317779541
15	V3	sus-plus-plus_dyn-minus-zero	0.2083105742931366	0.2280483990907669
15	hV4	sus-plus-plus_dyn-minus-zero	0.025318948552012444	0.05935164913535118
16	LO	sus-plus-plus_dyn-minus-zero	0.01132739894092083	0.038700927048921585
16	TO	sus-plus-plus_dyn-minus-zero	0.013013450428843498	0.030682958662509918
16	VO	sus-plus-plus_dyn-minus-zero	0.004068615846335888	0.005776572041213512
16	hV4	sus-plus-plus_dyn-minus-zero	0.01964053139090538	0.03775547072291374
17	V1	sus-plus-plus_dyn-minus-zero	0.2680233120918274	0.2917516231536865
17	V2	sus-plus-plus_dyn-minus-zero	0.2492908537387848	0.27364686131477356
17	V3AB	sus-plus-plus_dyn-minus-zero	0.04620325192809105	0.06566882133483887
17	V3	sus-plus-plus_dyn-minus-zero	0.22342412173748016	0.24988551437854767
18	LO	sus-plus-plus_dyn-minus-zero	0.029624134302139282	0.06300102919340134
18	TO	sus-plus-plus_dyn-minus-zero	0.01905084401369095	0.04015231505036354
18	V3AB	sus-plus-plus_dyn-minus-zero	0.049047213047742844	0.07864230126142502
18	V3	sus-plus-plus_dyn-minus-zero	0.11030912399291992	0.15490314364433289
18	VO	sus-plus-plus_dyn-minus-zero	0.006450299173593521	0.011352342553436756
18	hV4	sus-plus-plus_dyn-minus-zero	0.017010880634188652	0.029550405219197273
19	TO	sus-plus-plus_dyn-minus-zero	0.012024465948343277	0.025483213365077972
19	VO	sus-plus-plus_dyn-minus-zero	0.012723101302981377	0.018160372972488403
20	LO	sus-plus-plus_dyn-minus-zero	0.02890102006494999	0.05412445217370987
20	TO	sus-plus-plus_dyn-minus-zero	0.0003795679076574743	0.005887489765882492
20	V1	sus-plus-plus_dyn-minus-zero	0.11977363377809525	0.14415529370307922
20	V2	sus-plus-plus_dyn-minus-zero	0.07699444890022278	0.10577838122844696
20	V3AB	sus-plus-plus_dyn-minus-zero	0.004898904822766781	0.009724163450300694
20	V3	sus-plus-plus_dyn-minus-zero	0.0805911272764206	0.10771544277667999
20	VO	sus-plus-plus_dyn-minus-zero	0.0017919661477208138	0.005968242883682251
20	hV4	sus-plus-plus_dyn-minus-zero	0.010676030069589615	0.023558354005217552
21	V1	sus-plus-plus_dyn-minus-zero	0.21896663308143616	0.2409071922302246
21	VO	sus-plus-plus_dyn-minus-zero	0.013881498016417027	0.029135411605238914
22	LO	sus-plus-plus_dyn-minus-zero	0.008852648548781872	0.027318190783262253
22	TO	sus-plus-plus_dyn-minus-zero	0.0016011656261980534	0.01063084788620472
22	V1	sus-plus-plus_dyn-minus-zero	0.003410117235034704	0.03457668423652649
22	V2	sus-plus-plus_dyn-minus-zero	0.009727717377245426	0.05392416566610336
22	V3AB	sus-plus-plus_dyn-minus-zero	0.0012766106519848108	0.007084503769874573
22	V3	sus-plus-plus_dyn-minus-zero	0.01663493737578392	0.04719334840774536
22	hV4	sus-plus-plus_dyn-minus-zero	0.027803393080830574	0.06888757646083832
