subject	roi	sigma_AF	g_HP	g_LP	g_HP_dyn	g_LP_dyn	g_diff_sus	g_diff_dyn	r2_mean
23	LO	2.3746495246887207	0.036841634660959244	0.11275238543748856	0.42401939630508423	1.5912319421768188	-0.07591075077652931	-1.1672125458717346	0.10352777689695358
23	TO	5.171201705932617	-0.1343759298324585	0.041425783187150955	0.5516641139984131	1.0571842193603516	-0.17580171301960945	-0.5055201053619385	0.045235563069581985
23	V1	3.6055707931518555	-0.06250797212123871	0.07617335021495819	0.644072413444519	-0.29636088013648987	-0.1386813223361969	0.9404332935810089	0.12104624509811401
23	V2	2.6074349880218506	0.10003691166639328	0.0993206650018692	-0.29581204056739807	-0.5682229399681091	0.0007162466645240784	0.27241089940071106	0.16858921945095062
23	V3AB	1.137264370918274	0.07381262630224228	-0.04630758613348007	-1.3806337118148804	-0.051226451992988586	0.12012021243572235	-1.3294072598218918	0.05297156050801277
23	V3	5.796121120452881	-0.5738868117332458	0.2251058965921402	-0.1344926953315735	-0.12581844627857208	-0.798992708325386	-0.008674249053001404	0.1409260630607605
23	VO	7.3950419425964355	-0.8986163139343262	0.2205641269683838	2.161682605743408	2.417041540145874	-1.11918044090271	-0.2553589344024658	0.025673631578683853
23	hV4	2.38494873046875	-0.0027369142044335604	0.1773906648159027	0.1597902923822403	0.7029600143432617	-0.18012757902033627	-0.5431697219610214	0.08997348695993423
24	LO	5.248269081115723	0.1939312219619751	-0.024296801537275314	-0.05640341714024544	-0.12760789692401886	0.2182280234992504	0.07120447978377342	0.15067902207374573
24	TO	9.489521980285645	0.13911299407482147	0.035993460565805435	-0.13906072080135345	-0.06528428941965103	0.10311953350901604	-0.07377643138170242	0.06081034615635872
24	V1	1.808255910873413	0.803740382194519	-0.004240312613546848	-0.7250656485557556	1.2065349817276	0.8079806948080659	-1.9316006302833557	0.14726781845092773
24	V2	1.3142324686050415	0.5343972444534302	0.11853256076574326	-0.5635747909545898	1.0188766717910767	0.4158646836876869	-1.5824514627456665	0.157880499958992
24	V3AB	9.099333763122559	-0.15248316526412964	0.14518161118030548	0.24314694106578827	0.4455384910106659	-0.2976647764444351	-0.20239154994487762	0.06486966460943222
24	V3	2.096243381500244	0.044039711356163025	0.10274085402488708	0.0536147840321064	0.4373375177383423	-0.05870114266872406	-0.3837227337062359	0.16906319558620453
24	VO	8.519647598266602	-0.6164613366127014	0.19994041323661804	1.613425374031067	1.9731218814849854	-0.8164017498493195	-0.35969650745391846	0.049305323511362076
24	hV4	3.1108460426330566	-0.10035260766744614	0.06019100919365883	0.20148716866970062	0.6546522378921509	-0.16054361686110497	-0.45316506922245026	0.08686873316764832
25	LO	8.21374225616455	-0.21344894170761108	0.08935987949371338	1.0729622840881348	1.2463579177856445	-0.30280882120132446	-0.17339563369750977	0.021299730986356735
25	TO	9.369251251220703	0.5582958459854126	-0.12475341558456421	0.7377392649650574	0.7219181656837463	0.6830492615699768	0.015821099281311035	0.030183225870132446
25	V1	1.6848698854446411	0.2820461094379425	0.45292019844055176	-0.17149287462234497	-0.33334484696388245	-0.17087408900260925	0.16185197234153748	0.044752560555934906
25	V2	1.0092339515686035	0.21533775329589844	2.042769193649292	3.0490221977233887	-0.9298786520957947	-1.8274314403533936	3.9789008498191833	0.03158916160464287
25	V3AB	5.439584732055664	-0.025225713849067688	-0.15587501227855682	2.6186718940734863	2.58286190032959	0.13064929842948914	0.035809993743896484	0.02077501267194748
25	V3	7.148158073425293	0.03232194483280182	0.045639194548130035	0.2565239369869232	0.28590771555900574	-0.013317249715328217	-0.02938377857208252	0.03689093887805939
25	VO	8.803243637084961	0.6697462201118469	0.05255275219678879	0.7187739610671997	2.795785903930664	0.6171934679150581	-2.0770119428634644	0.010324649512767792
25	hV4	6.456704139709473	0.7575642466545105	-0.10398447513580322	0.09959856420755386	0.5162145495414734	0.8615487217903137	-0.4166159853339195	0.03376052901148796
26	LO	5.426608562469482	0.03379451856017113	0.012041416019201279	0.6605523228645325	1.1566368341445923	0.02175310254096985	-0.4960845112800598	0.05945311486721039
26	TO	1.9208916425704956	-0.08549605309963226	-0.19934703409671783	4.744941711425781	5.660510063171387	0.11385098099708557	-0.9155683517456055	0.044435445219278336
26	V2	5.690675735473633	-0.346842885017395	0.17805394530296326	0.035091035068035126	0.23651695251464844	-0.5248968303203583	-0.2014259174466133	0.10833894461393356
26	V3AB	4.826720714569092	0.09727920591831207	-0.17072047293186188	2.328784942626953	2.6754910945892334	0.26799967885017395	-0.3467061519622803	0.023449042811989784
26	V3	1.8517268896102905	-0.10169780999422073	0.34165409207344055	0.6903532147407532	-0.17281144857406616	-0.4433519020676613	0.8631646633148193	0.0814727321267128
26	VO	4.168655872344971	-1.8467531204223633	0.45441246032714844	3.4229354858398438	6.253872394561768	-2.3011655807495117	-2.830936908721924	0.01035694032907486
26	hV4	2.063811779022217	0.4738415777683258	0.3442811667919159	0.4264010488986969	1.407806634902954	0.1295604109764099	-0.9814055860042572	0.05277511104941368
27	TO	1.1025054454803467	-3.0714831352233887	-1.1527187824249268	5.558637619018555	-4.793361186981201	-1.918764352798462	10.351998805999756	0.034502431750297546
27	V1	6.442802906036377	0.05721190571784973	0.004923575092107058	0.24047362804412842	0.3567039668560028	0.052288330625742674	-0.11623033881187439	0.16073158383369446
27	V2	1.6459262371063232	0.19155153632164001	0.2550998032093048	0.32419151067733765	-0.8029434084892273	-0.0635482668876648	1.127134919166565	0.14525490999221802
27	V3	6.470353603363037	0.15846845507621765	-0.04049772769212723	0.15409527719020844	0.12023770064115524	0.19896618276834488	0.03385757654905319	0.09895289689302444
27	VO	11.517302513122559	-2.099561929702759	0.7506647706031799	2.9513585567474365	1.9167698621749878	-2.8502267003059387	1.0345886945724487	0.013787714764475822
28	LO	10.218414306640625	-1.3433880805969238	0.4485011696815491	2.737525224685669	2.984499931335449	-1.791889250278473	-0.24697470664978027	0.022133972495794296
28	TO	2.517373561859131	0.11399443447589874	0.2804393768310547	-0.6740808486938477	0.2617849111557007	-0.16644494235515594	-0.9358657598495483	0.044989027082920074
28	V1	1.2816705703735352	2.3860507011413574	2.264103651046753	-0.20003637671470642	-0.38705694675445557	0.12194705009460449	0.18702057003974915	0.06569072604179382
28	V2	1.4224672317504883	1.6320412158966064	2.0808167457580566	-1.4217711687088013	-1.3604024648666382	-0.4487755298614502	-0.061368703842163086	0.0691874772310257
28	V3AB	0.9028085470199585	-2.9751474857330322	0.8068641424179077	2.1886329650878906	-1.2870509624481201	-3.78201162815094	3.4756839275360107	0.02509305812418461
28	V3	1.7645084857940674	0.7818431258201599	0.8841776847839355	-1.4952951669692993	-0.7018022537231445	-0.10233455896377563	-0.7934929132461548	0.040906187146902084
28	VO	2.30066180229187	0.5092935562133789	0.5370438098907471	-0.782970130443573	0.11839063465595245	-0.027750253677368164	-0.9013607650995255	0.024870548397302628
28	hV4	1.99212646484375	2.29130220413208	2.6379480361938477	-2.8399887084960938	-1.7060385942459106	-0.3466458320617676	-1.133950114250183	0.02672988921403885
29	LO	5.6617326736450195	0.30470937490463257	-0.04148209095001221	0.40369370579719543	0.18993964791297913	0.3461914658546448	0.2137540578842163	0.09899816662073135
29	TO	2.3466334342956543	-0.029850691556930542	0.13420774042606354	1.357598066329956	-0.8344743251800537	-0.16405843198299408	2.1920723915100098	0.04952127858996391
29	V1	1.9786235094070435	0.44696345925331116	0.4512622654438019	-0.3870497941970825	-0.819953441619873	-0.004298806190490723	0.4329036474227905	0.14868861436843872
29	V2	2.0350775718688965	0.1533733308315277	0.23578758537769318	-0.41158604621887207	-0.9048801064491272	-0.08241425454616547	0.4932940602302551	0.16479253768920898
29	V3AB	9.951240539550781	0.12147464603185654	0.002701433841139078	3.0603151321411133	3.8779385089874268	0.11877321219071746	-0.8176233768463135	0.026928553357720375
29	V3	1.9056833982467651	0.14904287457466125	0.39626577496528625	-0.30102968215942383	-1.1875454187393188	-0.247222900390625	0.886515736579895	0.1373508870601654
29	VO	8.792041778564453	0.7093722224235535	-0.025969116017222404	2.024758815765381	2.185450792312622	0.7353413384407759	-0.1606919765472412	0.02115442603826523
29	hV4	9.36154842376709	0.0805319994688034	0.011054947040975094	0.46991658210754395	0.6592403650283813	0.06947705242782831	-0.1893237829208374	0.04314618930220604
30	LO	6.169459342956543	0.08504535257816315	0.0915040597319603	-0.39824622869491577	-0.5097748637199402	-0.00645870715379715	0.11152863502502441	0.13958844542503357
30	TO	7.481975078582764	-0.4401763379573822	0.34242451190948486	-0.4540613293647766	-1.5930774211883545	-0.7826008498668671	1.1390160918235779	0.04628215357661247
30	V1	7.938018798828125	-0.09185679256916046	0.12753765285015106	-0.009214876219630241	-0.30637121200561523	-0.21939444541931152	0.297156335785985	0.1552988737821579
30	V3AB	2.090529680252075	0.4742644727230072	0.22459350526332855	0.5104653239250183	1.6768306493759155	0.24967096745967865	-1.1663653254508972	0.04105313494801521
30	V3	8.47791576385498	0.22959397733211517	-0.03548102825880051	-0.14957214891910553	-0.5118483304977417	0.2650750055909157	0.36227618157863617	0.1405390352010727
30	VO	3.8965115547180176	-0.2792055606842041	0.1902802437543869	2.354532241821289	1.4126882553100586	-0.469485804438591	0.9418439865112305	0.02767951413989067
30	hV4	1.7618491649627686	-0.13516390323638916	0.363569438457489	1.600672960281372	0.3892384171485901	-0.4987333416938782	1.211434543132782	0.05963408574461937
